index,DATE,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
9878,2022-03-03,SHILPI KUMARI,SET252,SET252-KR-PP-L,L,1.0,887.5,843.0
9879,2022-03-03,SHILPI KUMARI,SET252,SET252-KR-PP-M.,M,1.0,887.5,843.0
9880,2022-03-03,SHILPI KUMARI,SET252,SET252-KR-PP-S.,S,1.0,887.5,843.0
9881,2022-03-03,SHILPI KUMARI,SET252,SET252-KR-PP-XL.,XL,1.0,887.5,843.0
9882,2022-03-03,SHILPI KUMARI,SET262,SET262-KR-NP-L,L,1.0,743.75,707.0
9883,2022-03-03,SHILPI KUMARI,SET262,SET262-KR-NP-M,M,1.0,743.75,707.0
9884,2022-03-03,SHILPI KUMARI,SET262,SET262-KR-NP-S,S,1.0,743.75,707.0
9885,2022-03-03,SHILPI KUMARI,SET262,SET262-KR-NP-XL,XL,1.0,743.75,707.0
9886,2022-03-03,SHILPI KUMARI,SET267,SET267-KR-NP-L,L,1.0,925.0,879.0
9887,2022-03-03,SHILPI KUMARI,SET267,SET267-KR-NP-M,M,1.0,925.0,879.0
9888,2022-03-03,SHILPI KUMARI,SET267,SET267-KR-NP-S,S,1.0,925.0,879.0
9889,2022-03-03,SHILPI KUMARI,SET267,SET267-KR-NP-XL,XL,1.0,925.0,879.0
9890,2022-03-03,SHILPI KUMARI,SET273,SET273-KR-NP-M,M,5.0,687.5,3266.0
9891,2022-03-03,SHILPI KUMARI,SET273,SET273-KR-NP-S,S,1.0,687.5,653.0
9892,2022-03-03,SHILPI KUMARI,SET285,SET285-KR-SHA-L,L,1.0,612.5,582.0
9893,2022-03-03,SHILPI KUMARI,SET285,SET285-KR-SHA-M,M,1.0,612.5,582.0
9894,2022-03-03,SHILPI KUMARI,SET285,SET285-KR-SHA-S,S,1.0,612.5,582.0
9895,2022-03-03,SHILPI KUMARI,SET285,SET285-KR-SHA-XL,XL,1.0,612.5,582.0
9896,2022-03-03,YASSHLINY KUNJU,BTM002,BTM002-XL,XL,1.0,425.0,404.0
9897,2022-03-03,YASSHLINY KUNJU,J0009,J0009-SKD-XXL,XXL,1.0,1125.0,1069.0
9898,2022-03-03,YASSHLINY KUNJU,J0086,J0086-DR-XL,XL,1.0,618.75,588.0
9899,2022-03-03,YASSHLINY KUNJU,J0086,J0086-DR-XXL,XXL,1.0,618.75,588.0
9900,2022-03-03,YASSHLINY KUNJU,J0086,J0086-DR-S,S,1.0,618.75,588.0
9901,2022-03-03,YASSHLINY KUNJU,J0086,J0086-DR-XS,XS,1.0,618.75,588.0
9902,2022-03-03,YASSHLINY KUNJU,J0086,J0086-DR-M,M,1.0,618.75,588.0
9903,2022-03-03,YASSHLINY KUNJU,J0090,J0090-TP-M,M,1.0,693.75,659.0
9904,2022-03-03,YASSHLINY KUNJU,J0094,J0094-KR-M,M,1.0,718.75,683.0
9905,2022-03-03,YASSHLINY KUNJU,J0094,J0094-KR-S,S,1.0,718.75,683.0
9906,2022-03-03,YASSHLINY KUNJU,J0094,J0094-KR-XS,XS,1.0,718.75,683.0
9907,2022-03-03,YASSHLINY KUNJU,J0094,J0094-KR-XL,XL,2.0,718.75,1366.0
9908,2022-03-03,YASSHLINY KUNJU,J0094,J0094-KR-XXXL,XXXL,1.0,718.75,683.0
9909,2022-03-03,YASSHLINY KUNJU,J0094,J0094-KR-XXL,XXL,1.0,718.75,683.0
9910,2022-03-03,YASSHLINY KUNJU,J0094,J0094-KR-L,L,2.0,718.75,1366.0
9911,2022-03-03,YASSHLINY KUNJU,J0131,J0131-KR-L,L,1.0,418.75,398.0
9912,2022-03-03,YASSHLINY KUNJU,J0133,J0133-KR-XXL,XXL,1.0,456.25,433.0
9913,2022-03-03,YASSHLINY KUNJU,J0157,J0157-DR-XXL,XXL,1.0,562.5,534.0
9914,2022-03-03,YASSHLINY KUNJU,J0158,J0158-DR-XXL,XXL,1.0,687.5,653.0
9915,2022-03-03,YASSHLINY KUNJU,J0172,J0172-TP-XXL,XXL,1.0,425.0,404.0
9916,2022-03-03,YASSHLINY KUNJU,J0172,J0172-TP-XL,XL,1.0,425.0,404.0
9917,2022-03-03,YASSHLINY KUNJU,J0237,J0237-SKD-XXXL,XXXL,1.0,1625.0,1544.0
9918,2022-03-03,YASSHLINY KUNJU,J0252,J0252-SKD-L,L,1.0,1037.5,986.0
9919,2022-03-03,YASSHLINY KUNJU,J0295,J0295-DR-L,L,1.0,850.0,808.0
9920,2022-03-03,YASSHLINY KUNJU,J0307,J0307-TP-XXL,XXL,1.0,425.0,404.0
9921,2022-03-03,YASSHLINY KUNJU,J0382,J0382-SKD-M,M,1.0,1550.0,1472.0
